id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
13225,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13226,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""玉山長期重視環境永續，並響應國際趨勢及國內政策，持續透過綠色授信、永續連結貸款、ESG 產業授信等方式，以實際行動支持企業永續轉型，促進產業邁向淨零目標。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13227,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""維持與客戶共同成長的夥伴關係，不只是營業部門的職責，更是全體同仁持續努力的目標，期盼藉此形成良性循環，共創雙贏。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13228,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中華電信設定 2020 年為溫室氣體減量基準年， ｜ 同時公開承諾並通過符合 SBTi 標準之科學減量目標，"",""evidence_status"":""Yes"",""evidence_str"":""別於 2023 年 6 月通過 Near-Term 目標、2024 年 7 月通過 Net-Zero 目標，範疇一加範疇二在 2030 年較 2020 年減碳 50%。""}<end_of_turn>
<eos>"
13229,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13230,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本公司為落實人權風險管理，除訂定集團人權政策以為遵循，並持續追蹤近期人權事件、分析國際高度關注之人權議題， ｜ 以利定期檢視人權風險議題並擬定減緩和補償措施，持續追蹤改善成效。"",""evidence_status"":""Yes"",""evidence_str"":""每年定期篩選出與本公司具高度關聯性之重大人權議題，作為當年度實施員工、關鍵供應商註人權盡職調查的主要評估項目，""}<end_of_turn>
<eos>"
13231,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""承諾保障勞工人權。 ｜ 緯穎科技遵守「勞動基準法」、「RBA 責任商業聯盟行為準則」之勞工及人權規範，並依據國際人權法典制定多項管理程序與辦法，"",""evidence_status"":""Yes"",""evidence_str"":""依相關法令規定提前預告，以維護勞工權益。緯穎持續將影響力擴及供應商共同遵循 RBA行為準則，我們也持續遵循 RBA「零付費」政策，相關招募費用由公司負擔，保護外籍勞工的權益。2020 年至 2024 年間無因罷工或勞資糾紛造成停工之情事。""}<end_of_turn>
<eos>"
13232,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13233,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""我們不僅專注於投資標的的財務績效表現，更以宏觀角度考量投資標的在ESG上的表現，希冀在追求長期且穩定獲利的同時，也發揮對市場及被投資公司的重大影響力。我們持續關注氣候變遷議題，積極推動綠色金融、關懷社會企業及弱勢族群，致力提升金融包容力。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13234,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""2023 年 7 月承諾淨零，將依 SBTi 方法學訂定目標送審。"",""evidence_status"":""Yes"",""evidence_str"":""2023 年 8 月通過中期減碳目標審核，為臺灣公股金控首家。""}<end_of_turn>
<eos>"
13235,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""從2020年到2030年，從5G到B5G (Beyond5G)，在萬物互聯的時代，將透過不同世代的通訊技術，連結起各種可能性。 ｜ 都是我們努力發展與成就的目標。"",""evidence_status"":""Yes"",""evidence_str"":""無論是每台車之間透過V2X技術，強化自動駕駛的理想未來；或是甚至利用低軌衛星 (LEO Satellite) 所串連的NTN (Non-Terrestrial Network) 非地面網路，來提供陸海空的低延遲連線， ｜ 鴻海也特別成立研究所，專注於研發B5G/6G的無線通訊網路技術，與應用於集團未來各產品的可能，包含新能源車及機器人。""}<end_of_turn>
<eos>"
13236,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台積公司為加速供應商設備更新達成實質減排，"",""evidence_status"":""Yes"",""evidence_str"":""民國 113 年首推「供應鏈減碳補助專案」，補助供應商減少營運邊界內的範疇一及範疇二排放措施，當年度提供補助總額達新台幣 8,400 萬元，共計補助 26 家供應商執行減碳計畫。""}<end_of_turn>
<eos>"
13237,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""在員工方面，銀行子公司除每年度舉辦之全公司性大型教育訓練課程外，公司內部相關單位亦依其自身業務，於每季定期或不定期舉辦短時間但密集之相關教育訓練課程，以將公平待客觀念深化於員工行為之中。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年員工參加誠信經營相關課程，完訓率達 100%。""}<end_of_turn>
<eos>"
13238,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""針對調查鑑別結果，研華已建置完善人權風險管理制度，並同步延伸至全球營運據點與價值鏈合作夥伴，以強化整體防護力與應變機制。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年度，公司並未發現任何員工工人權相關違規或爭議事件，亦無需進行補償行動，顯示既有制度能有效發揮預防與保護功能。""}<end_of_turn>
<eos>"
13239,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""合庫金控持續推動「供應商管理政策」，"",""evidence_status"":""Yes"",""evidence_str"":""自 2020 年起要求單件採購金額在 100 萬元以上之供應商應簽署「供應商企業社會責任及環境永續條款承諾書」，並於採購合約內列示企業社會責任相關條款，明訂供應商應遵循勞工安全衛生、環境保護及誠信原則等規範。""}<end_of_turn>
<eos>"
13240,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年依據國際稅務趨勢重新審視政策並評估修訂需要。"",""evidence_status"":""Yes"",""evidence_str"":""本公司因應稅務治理之國際趨趨勢，訂有「稅務治理政策」及「關係人交易移轉訂價政策」建立企業稅務文化，規範各項稅務事務及管理稅務風險，並以董事會為最高稅務風險管理單位，負責「稅務治理政策」之核定，""}<end_of_turn>
<eos>"
13241,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""提供廠區同仁人因工程安全教育訓練，建立正確的安全認知。"",""evidence_status"":""Yes"",""evidence_str"":""勞工健康服務人員規劃配合年度健康檢查，對所有員工執行人因評估，即時發現同仁肌肉骨骼疾病問題反饋給勞安及單位，除採行個案管理措施外，評估成立改善的專案，達到預防重複性作業促發肌肉骨骼疾病，例如：機台維修保養作業之人因評估與改善，包括提供吊具、升降台車、與更換零組件的治具等。檢討以全自動及半自動化輔助設備，降低人員工作上危害。針對工作安排，導入 MES 看板排定工作任務，並管控相對勞累工作人員進行輪替安排。""}<end_of_turn>
<eos>"
13242,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""進一步強化職能、風險管理及提高資訊透明度； ｜ 期待能藉由掌握永續趨勢，提升公司因應外在風險的韌性，並開創多元化收入。"",""evidence_status"":""Yes"",""evidence_str"":""參考金管會公司治理藍圖 3.0 規劃及世界趨勢，積極依循各項國際準則揭露資訊， ｜ 已系統化建構永續策略，在提升現有產品生產效率的同時，加速投入數位轉型、AI 應用、潔淨能源及去碳技術等領域的開發，""}<end_of_turn>
<eos>"
13243,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為落實公司治理、強化薪酬制度之透明度與公平性，"",""evidence_status"":""Yes"",""evidence_str"":""廣達依據相關規定訂定「薪酬委員會組織規程」，並設置「薪資報酬委員會」，作為董事會下設之功能性委員會，負責規劃、審查與建議董事及經理人之薪酬政策。""}<end_of_turn>
<eos>"
13244,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""制定應急計畫和風險管理措施，"",""evidence_status"":""Yes"",""evidence_str"":""包括建立緊急應變流程確保員工的安全和財產之保護，考慮進一步增強其建築結構之耐水性和風險管理系統。""}<end_of_turn>
<eos>"
13245,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""長榮航空與全體供應鏈夥伴一同努力，透過緊密的合作，持續提供最好的產品與服務。"",""evidence_status"":""Yes"",""evidence_str"":""我們將 2024 年全球 1,106 家供應商分類與分級，循序漸進的掌握整體供應鏈的狀況並進行有效管理。""}<end_of_turn>
<eos>"
13246,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13247,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""參考國際產業趨勢及內部公司營運條件變化與發展需求，本公司協助董事安排每人每年度至少 6 小時以上之進修課程，以強化董事職能與知能，接軌國際趨勢。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年董事及獨立董事依法令規定應進修總時數為 120 小時，實際進修總時數達 153 小時，為法令要求時數之 1.28 倍，2024 年進修內容包含公司治理、氣候變遷、永續發展、全球經濟展望、產業策略、員工獎酬、資訊安全及人工智慧等議題，詳細董事會進修情形請參考本公司 ESG 專網。""}<end_of_turn>
<eos>"
13248,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""環安衛政策經由董事長核定後公告實施，每年接受外部稽核作業。"",""evidence_status"":""Yes"",""evidence_str"":""中鋼於 86 年通過環境管理系統 ISO 14001 的驗證並取得認可登錄，並於 107 年通過 ISO 14001:2015 新版標準轉換驗證。此系統與職業安全衛生管理系統 ISO 45001 整合成「環安衛管理系統」，並成立了「環安衛管理委員會」，由執行副總經理擔任主任委員，負責環安衛管理的決策工作，生產部門助理副總經理擔任環安衛管理代表，負責督導及協調各單位推動環安衛管理工作。""}<end_of_turn>
<eos>"
13249,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""已正式承諾將於 2030 年前達成自身營運淨零排放、2050 年前達成資產組合淨零排放；"",""evidence_status"":""Yes"",""evidence_str"":""並定期檢視營運所需能資源之耗用與管理，推動節能減碳，掌握企業營運對環境造成的重大衝擊。""}<end_of_turn>
<eos>"
13250,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13251,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13252,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13253,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""智邦運用本業網路通訊的核心能力，於 2001 年成立經營「智邦公益館」(www.17885.com.tw) 平台，協助全台社福團體進行線上募款、活動宣傳、志工招募及物資募集等，協助公益團體縮短數位落差。"",""evidence_status"":""Yes"",""evidence_str"":""智邦公益館截至 2024 年底為止，總計擁有 431 個公益團體會員，與 30 萬名個人會員。智邦科技自行吸收了網站所有營運成本，讓公益團體在平台使用上無負擔。2024 年總共協助 634 個募款專案募款，透過智邦公益館網站捐助全台公益團體及募款專案總金額為 2,414 萬元。除了提升公益會員的曝光度，我們也致力於發揮平台的連結作用，促進公益團體之間的橫向溝通，期望以議題為導向，整合各公益會員的專長，推動"
13254,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為提供客戶最佳服務，中租控股旗下各子公司進行業務推廣時，除向客戶清楚說明產品服務資訊外，更進一步針對客戶基本資料、財務狀況、資金、設備需求目的、資金需求屬性、可承受風險程度及客戶產業背景等構面，同時考量內外環境狀況下，提出最適切的商品與方案建議。"",""evidence_status"":""Yes"",""evidence_str"":""透過內部監督機制，依案件屬性針對每筆交易進行不同層級之內部徵審作業，確保交易合理性，同時也於雙方往來意願確立後，透過紙本合約的簽署明確規範雙方責任義務。""}<end_of_turn>
<eos>"
13255,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""致力於利害關係人權益極大化，並決議出對台光電子永續發展有所貢獻之最佳決策。"",""evidence_status"":""Yes"",""evidence_str"":""台光電子即依據《公司法》、《證券交易法》分別設置「董事會」、「薪資報酬委員會」、「審計委員會」、「企業永續發展委員會」，其中董事與委員均依《董事選舉辦法》中規範之公司法第一百九十二條之一提名候選人(持有已發行股份總數百分之一以上股份之股東，亦得向待未來規劃)，""}<end_of_turn>
<eos>"
13256,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年採取檢測措施以確保廢水、廢氣、廢棄物處理、噪音排放符合法規要求。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13257,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13258,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台達轉型電動車的階段性目標如下："",""evidence_status"":""Yes"",""evidence_str"":""*   2020 年起，新購入之公司車建議優先選購電動車  *   2025 年起，新購入之公司車必須為電動車  *   2028 年起，全面汰換非電動車的公司車 (100% 小於 3.5 噸的公司車，以及 50% 介於 3.5 與 7 噸的公司車)，改為電動車，於 2030 年達成 EV100 目標""}<end_of_turn>
<eos>"
13259,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""光寶依循 ISO 27001 國際資安標準全面導入資訊安全管理制度，成立跨部門、跨功能之資安委員會，由董事長擔任委員會召集人，並設立資訊安全專責單位，負責資安技術控管與資安制度之運作，鑑別資訊安全管理制度之內、外部議題及利害相關團體對本公司之資訊安全要求與期望、執行資訊安全防護相關工作、資訊安全事件應變處理及資訊安全事件事後復原能力，以預防資訊安全事件之發生及降低資訊安全事件之損失。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13260,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""以達成降低職業災害發生率之目標。"",""evidence_status"":""Yes"",""evidence_str"":""台光電子每年皆會定期針對各部門的作業項目可能造成人員傷害或事故進行全面危害鑑別，並依現有安全衛生防護設施加以檢討及考量其控制效果，評估各危害之風險等級，藉以設定職安衛高風險改善目標。""}<end_of_turn>
<eos>"
13261,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""廣達將持續優化招募與發展體系，落實多元共融、強化青年培育、促進內部流動與組織韌性，為未來永續發展打造堅實的人才基礎，讓每一位廣達人都能在公平、友善與具成長性的職涯環境中實現價值。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13262,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台積公司致力達成優良的財務績效，落實穩健的公司治理，為投資人帶來長期獲利成長，並積極回應利害關係人需求與期待，全力以赴邁向各項永續積極目標。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13263,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13264,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""致力提升客戶滿意度及維護顧客權益之企業社會責任，"",""evidence_status"":""Yes"",""evidence_str"":""凱基銀行訂有「公平待客原則政策」、「消費者保護方針」、「客戶申訴與爭議處理準則」， ｜ 依據凱基銀行「公平待客原則政策」、「公平待客委員會組織辦法」，董事會責成總經理指定副總經理以上主管及專責部門負責規劃及推行「公平待客原則」，專責部門監督各部門「公平待客原則」之執行，找出各部門可能違反「公平待客原則」之環節，提出具體解決方案，並於公平待客委員會提出檢討與因應，定期向董事會報告。""}<end_of_turn>
<eos>"
13265,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13266,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""緯穎科技透過舉辦「供應商工作坊」向供應商布達 2023 年到 2025 年三年供應鏈減碳計畫，"",""evidence_status"":""Yes"",""evidence_str"":""並建置永續供應鏈平台，開啟線上與供應商夥伴間的雙向溝通，與供應商議合減碳目標實現減碳路徑；此外也持續與客戶合作開發具環境效益的產品，提高產品能源效率。""}<end_of_turn>
<eos>"
13267,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13268,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""確立了幾項未來主要的工作方向，摘要說明如下："",""evidence_status"":""Yes"",""evidence_str"":""透明溝通活動對象的擴大：除主管級人員的實體活動外，更進一步將相關會議的內容剪輯成影片，透過內部學習平台在全球營運據點進行推廣；2. 多元共融文化的塑造：包含檢視現行的規章制度與流程並進行優化、推廣 DEI 認知與促進多元交流、ERG (員工資源團體) 的規劃及運作等；3. 雇主品牌策略的制訂：包含對內持續推廣員工推薦制度、對外進一步深化與校園場域的連結、人才招募官網同步結合社群媒體進行推播及宣傳等。各項工作計畫將採用跨部門/廠區之專案會議型式定期進行追蹤與檢討，以彰顯公司對於員工意見之重視，以及致力於打造一個優質工作環境的決心。""}<end_of_turn>
<eos>"
13269,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""2024 年目標"",""evidence_status"":""Yes"",""evidence_str"":""• 廢棄物量（可回收再利用）：資源回收率 >30%。  • 廢棄物量（不可回收）：較前 3 年度平均減少 2% 廢棄物，目標為 283.79 公噸。""}<end_of_turn>
<eos>"
13270,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""預計以民國 114 年為基準年，於民國 124 年前達成科學基礎減量目標倡議（SBTi）企業淨零標準（Corporate Net Zero Standards）的範疇一至三絕對減排目標； ｜ 水資源正效益（Water Positive）納入水管理的長期目標之一，並列為應對氣候變遷的核心策略，深化氣候韌性。"",""evidence_status"":""Yes"",""evidence_str"":""民國 113 年台積公司落實 1,177 項電力節能措施，並拓展多樣化的再生能源方案， ｜ 首度提供在台設廠的第一階原物料供應商減碳補助計畫，預計民國 114 年起於遴選指標中新增減碳績效，並將碳排放占比前 90% 的原物料供應商設為關鍵排放源供應商，要求簽署溫室氣體減排協議，強化範疇三的減碳成果。""}<end_of_turn>
<eos>"
13271,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13272,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""**未來規劃**  持續監控溫室氣體排放趨勢"",""evidence_status"":""Yes"",""evidence_str"":""**2024年成果**  範疇1+2主要排放源為電力(佔98%)；範疇三15項全部盤查""}<end_of_turn>
<eos>"
13273,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為推動永續發展及更針對強化同仁對永續金融經營思維與專業，"",""evidence_status"":""Yes"",""evidence_str"":""提供工作專業、經營管理、法令遵循及數位資訊等不同類別之訓練， ｜ 規劃多元永續發展人才培訓課程提供更多相關培訓，""}<end_of_turn>
<eos>"
13274,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""廠內增加宣導告示："",""evidence_status"":""Yes"",""evidence_str"":""1. 於主要動線和休息區張貼應變處理流程海報。2. 產線出入口設置電子佈告欄，不斷提示同仁災害初期應變觀念。3. 提供應變處理小卡，內容包含：火災、地震及 CPR+AED 應變流程。平時可持續複習，當異常事故發生時，可參照流程與通報資訊，爭取應變時間，減低災害衝擊。""}<end_of_turn>
<eos>"
13275,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""藥華醫藥考量生技醫藥業特性、永續趨勢與各類別利害關係人的需求，針對未來五年建置永續發展藍圖，期許我們在環境、社會、治理面不斷地精進永續作為，發揮企業正向影響力。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13276,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本公司積極參與在校園中普及金融保險知識並培育保險專業人才，透過幫助學生體驗保險實務面，提升未來進入職場競爭力，自 2016 年以來，持續推動「校園人才培育銜接計畫」。"",""evidence_status"":""Yes"",""evidence_str"":""計畫中融入「教育」、「傳承」、「實踐」及「感動」等四大推進器，同時為與年輕的數位原生世代接軌，本公司更發揮數位科技運用經驗，運用各項數位工具讓學生完成團隊任務，並於線上平台學習職場能力，在實習期間同時認識保險產業，了解人生責任準備（風險管理）的重要觀念，並提前接觸企業實際執行面，與職涯規劃接軌，為自己的未來人生做好準備。統計自 2021 年以來，已有至少超過 60 所國內外學校系所之學生參與本計畫；參與同學對此計畫之整體滿意度均達 4.5 分以上（滿分 5 分），透過本計畫轉為正職之實習生比例近三成。""}<end"
13277,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為落實公司治理、永續經營及社會責任之承諾，"",""evidence_status"":""Yes"",""evidence_str"":""本公司於 2024 年第三季及第四季完成 ISO 37001 反賄賂管理系統國際標準之第三方書面審查及稽核作業，預計於 2025 年第一季通過驗證，以協助本公司預防、檢測和應對賄賂行為。""}<end_of_turn>
<eos>"
13278,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""2016年，TOYOTA 顧客服務中心通過 ISO 10002 國際驗證，2017 年導入「0800 接聽顧客滿意度調查」、「VOC (Voice of Customer 顧客聲音) 情報分享」、「案件受理 & 結案簡訊通知顧客」等機制，以系統性的管理流程，持續強化顧客服務品質，拉近與顧客的距離。"",""evidence_status"":""Yes"",""evidence_str"":""和泰汽車早在 1990 年即設立客服中心及 0800 免付費專線，透過統一的窗口接收與處理相關諮詢或申訴，經由標準化的管控制，確實將每位顧客的意見進行檢視與改善；2005 年，和泰汽車領先同業全面導入顧客服務專業資訊系統，使和泰汽車與經銷商之資訊同步化，以有效追蹤及控管顧客意見之處理情況；""}<end_of_turn>
<eos>"
13279,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13280,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年檢視風險胃納門檻值經董事會通過後施行。 ｜ 定期監控與陳報風險管理報告。"",""evidence_status"":""Yes"",""evidence_str"":""金控及子公司訂有風險胃納政策，對不同風險類別設定風險胃納限額，於每季陳報董事會及風險管理委員會， ｜ 銀行自 2006 年起發展內部評等系統，持續導入 IRB 信評模型，並運用 IRB 於授信案件的貸前及貸後管理，""}<end_of_turn>
<eos>"
13281,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""淨零永續是台積公司推動綠色製造的目標，廠務致力推動節能減碳零排放、多元水資源環境零衝擊與資源循環零廢棄，並支持生物多樣性，奠定永續營運基石。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
13282,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""公司也持續投入社會回饋活動，與多個公益團體合作共同推動涵蓋弱勢關懷、環境保護及文化推廣等社會關懷活動，期待從更多元的面相善盡企業社會責任。"",""evidence_status"":""Yes"",""evidence_str"":""和碩已經連續多年獲選為「FTSE4GOOD Index台灣永續指數」成分股、2024 ISS ESG Corporate Rating也獲評Prime Status的肯定、同時在外部ESG評比機構如S&P CSA及Sustainalytics ESG風險評級都獲得低風險評級。2024年，和碩亦榮登商業週刊「碳競爭力100強」榜單，充分展現了和碩在應對氣候變遷、推動低碳轉型的決心以及在永續經營的卓越表現。""}<end_of_turn>
<eos>"
13283,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13284,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""承諾未來不承做該類型客戶。"",""evidence_status"":""Yes"",""evidence_str"":""盤點本公司於2024年12月資產部位，整體財務碳排放量為4,854,513.63公噸CO2e，於企業融資部位，本公司分別針對對高碳排產業(發電/石油提煉製業、鋼鐵工業、水泥工業、半導體業、薄膜電晶體液晶顯示器業)統計溫室氣體排放占比，其中又以發電/石油提煉製業占本公司財務碳排比例最高。""}<end_of_turn>
<eos>"
13285,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為確保同仁都能熟知職業安全衛生相關法規與公司之職業安全衛生管理政策，"",""evidence_status"":""Yes"",""evidence_str"":""世芯電子固定在新進人員教育訓練時進行職業安全衛生課程，要求同仁遵守公司制定之相關安全衛生工作守則及建立消防與急救常識，使同仁在面對緊急事故能冷靜沉著的依程序做適當處置。""}<end_of_turn>
<eos>"
13286,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""定期對全體同仁實施社交工程演練，並規劃不同類別的演練範本，輔以點擊後續的教育訓練，持續提升假訊息辨識及資安意識，使員工於日常作業中核實訊息來源，降低內部因誤信不實訊息而導致錯誤決策的機率。"",""evidence_status"":""Yes"",""evidence_str"":""外部來信置頂警語供同仁辨識。   ｜ 於官網設置網路安全自我保護專頁，宣導如何識網路釣魚，提升顧客及供應商等利害關係人的安全意識，更於與旅客往返的電子郵件中加入反詐騙宣導，提醒旅客不要點選可疑信件等。""}<end_of_turn>
<eos>"
13287,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年依減碳路徑訂定各業務單位碳目標，藉此引導業務單位重視各授信企業受轉型風險及國際碳價影響程度。"",""evidence_status"":""Yes"",""evidence_str"":""玉山銀行 2022 年 7 月推動授信內部碳定價，參考國際碳交易機制，結合世界銀行全球碳交易市場加權價格以及國際減碳路徑，""}<end_of_turn>
<eos>"
13288,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13289,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
13290,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為提升內容揭露的透明度及可靠度，"",""evidence_status"":""Yes"",""evidence_str"":""本報告書於 2025 年 2 月 26 日至 2025 年 4 月 22 日期間委由公正第三方之台灣檢驗科技股份有限公司 (SGS) 依據 AA1000AS v3 保證標準與 GRI Standards 永續性報導準則進行查證，查證結果符合 AA1000 TYPE 1 中度保證等級及參照 GRI Standards 揭露之要求。有關 2024 年度溫室氣體盤排放量，於 2025 年 4 月完成查證，預計 5 月取得 ISO 14064-1 證書。""}<end_of_turn>
<eos>"
13291,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為強化有效而健全之治理機制，"",""evidence_status"":""Yes"",""evidence_str"":""本公司於董事會下設有「審計委員會」、「薪資報酬委員會」、「企業永續發展委員會」、「提名委員會」等功能性委員會，協助董事會審議有關經濟、環境、社會、風險、誠信治理等重要議案之討論。相關職權可於本公司網站 / 公司治理專區查閱。""}<end_of_turn>
<eos>"
13292,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""緯創邀請每位員工一起珍惜這片土地，與大自然和諧共舞，並共同走在這條永續之路上，為地球創造更美好的未來。"",""evidence_status"":""Yes"",""evidence_str"":""與 REWOOD 合作，緯創將森林永續的理念轉化為日常生活的一部分，將山嵐的韻味與水氣注入每一瓶木酢洗手液和洗碗精中，實現自然與生活的巧妙融合。""}<end_of_turn>
<eos>"
