id,evidence_status,evidence_status_raw,filter_passed,prediction_source,postprocess_reason
12769,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""具體實踐永續發展。"",""evidence_status"":""Yes"",""evidence_str"":""整合與監督公司治理（含經濟）、社會、環境三大面向的執行進度與成效，""}<end_of_turn>
<eos>"
12770,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12771,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來將持續精進 KM 平台功能，強化工程技術核心能力發展，提升企業發展潛力與競爭力。"",""evidence_status"":""Yes"",""evidence_str"":""日月光投控建立技術發展市場分析平台，透過內部技術研發專家及市場分析團隊與外部研究機構、材料供應商、設備開發商及客戶端定期交流討論，針對潛力產品應用市場需要之新技術不斷溝通，聚焦重點開發產品 / 技術，設定短、中、長期研發計畫，將研發資源集中投入選定之重點專案。  ｜ 日月光投控以跨組織的技術群組 (Technology Board) 集結各相關專業領域的成員做橫向技術的整合 / 開發，並建置全球共通連線之知識交流分享平台 (KM 平台)，讓寶貴研發相關經驗 / 資料得以完整保存並互相交流 / 分享。""}<end_of_turn>
<eos>"
12772,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""超前承諾在 2045 年即達成淨零目標之電信業者。"",""evidence_status"":""Yes"",""evidence_str"":""科學基礎減碳目標倡議 (Science Based Targets initiative, SBTi)：SBTi 溫室氣體淨零 (Net Zero) 目標驗證，""}<end_of_turn>
<eos>"
12773,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""和泰汽車為徹底落實永續經營之理念，經由董事會通過之「和泰汽車永續發展實務守則」，要求本公司與整體集團之所有營運活動，必須以符合平衡環境、社會及公司治理發展之國際趨勢，並矢志成為優秀企業公民，提升對國家經濟之貢獻，改善員工、社區、社會生活品質，並以促進企業永續為本之競爭優勢為出發點。秉持「與美好台灣同行」的永續承諾，和泰汽車致力透過移動本業為所有人創造幸福。將企業永續納入決策考量，提出四大永續主軸策略藍圖「移動自由、社會共好、人才價值、環境友善」，將永續融入集團的日常營運，動員公司內外利害關係人的資源和能量，共同邁向永續發展的未來。"",""evidence_status"":""Yes"",""evidence_str"":""量產幸福 移動公益」、「教育賦能 青年扎根」、「攜手共好 美好臺灣」三大公益主題進行多元的專案，實踐取之於社會用之"
12774,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台積公司持續推動廢水資源化管理，"",""evidence_status"":""Yes"",""evidence_str"":""依製程廢水成分與濃度建立 38 種分流系統進行回收再利用，同時開發生物薄膜處理系統、次氯酸混合系統、超重力旋轉床等技術，妥善處理無法再回收利用的廢水，再排放至園區的汙水處理廠；民國 113 年水汙綜合指標削減率達 63%，優於年度設定目標 60%。同時，為使防治設備穩定運行，廢水處理系統設有備援及預警機制，若發生系統故障時，會立即啟動備援設備以確保持續運轉，達到汙染防治零失效目標，民國 113 年無發生任何汙水排放異常事件。""}<end_of_turn>
<eos>"
12775,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12776,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來台光電子將持續性地公布經濟、環境及人群 ( 包含其人權 ) 各個層面的相關資訊，讓社會大眾更了解台光電子整體的營運作為與持續前進的展望。"",""evidence_status"":""Yes"",""evidence_str"":""本報告書依循全球永續性標準理事會 (Global Sustainability Standard Board, 簡稱 GSSB) 發布之 GRI 永續性報導準則 ( 以下簡稱 GRI 準則 )，""}<end_of_turn>
<eos>"
12777,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""緯創除積極培育與宣導員工風險意外，亦明訂組織架構與角色權責，將全體員工納入風險管理機制。"",""evidence_status"":""Yes"",""evidence_str"":""員工可透過「總經理信箱」、「員工意見信箱」、「員工投訴專線」及「產線輔導員現場訪談」等平台，主動報告潛在風險，協助降低內外部風險衝擊。同時，公司修訂「員工獎懲作業實施要點」，對於員工提出的風險減緩、安全衛生或環境改善提案且成效顯著者，採口頭嘉勉、書面獎勵、優秀表彰等多種方式予以獎勵，以鼓勵積極參與風險管理。""}<end_of_turn>
<eos>"
12778,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""因應集團2050年前實現價值鏈淨零排放的目標及當地政府支持，鴻海在台灣推動「低碳供應鏈轉型計劃」，協助7家一級供應商節能減碳，並鼓勵23家二級供應商使用數位管理平台和碳盤查工具，推動全面低碳治理。"",""evidence_status"":""Yes"",""evidence_str"":""該計劃於2023年4月啟動，9月舉辦「供應商低碳啟動大會」，展現綠色轉型決心。專家團隊深入供應商現場，提供節能診斷與減碳建議，設定目標並定期追蹤。""}<end_of_turn>
<eos>"
12779,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""董事會定期檢視管理階層薪酬，以實踐企業核心價值維護股東權益。"",""evidence_status"":""Yes"",""evidence_str"":""本公司「經理人績效考核及酬金給付準則」明訂經理人視公司整體營運表現情形支領獎金，且訂有「獎金遞延準則」以整體衡量董事長、副董事長及經理人之酬金和公司長期整體獲利、股東利益及未來風險。""}<end_of_turn>
<eos>"
12780,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12781,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""以實現男女同工同酬的目標。"",""evidence_status"":""Yes"",""evidence_str"":""本行所有職務起薪均優於勞動基準法規定之基本工資，不因性別或其他因素而有所差異。同時每年於永續報告書定期揭露性別薪酬指標，並了解金融同業揭露資訊掌握男女薪資差距，推行相關管理措施、拔擢表現優異之女性主管，升任公司管理階層，""}<end_of_turn>
<eos>"
12782,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本公司已規劃設定科學基礎減碳目標(Science Based Targets, SBT)，已於2025年遞交目標驗證申請，財務碳排放目標設定符合SBT減碳標的及目標，預計納入化石燃料及水泥業、鋼鐵業、其他產業。中租控股以2023年為基準年，針對自身營運及投資組合設定2030年近期目標，水泥業每單位產量排放強度降低19.50%；鋼鐵業每單位產量排放強度降低20.00%；服務建築部門每單位樓地板面積排放強度降低60.81%。"",""evidence_status"":""Yes"",""evidence_str"":""已於2025年遞交目標驗證申請，財務碳排放目標設定符合SBT減碳標的及目標，預計納入化石燃料及水泥業、鋼鐵業、其他產業。中租控股以2023年為基準年，針對自身營運及投資組合設定2030年近期目標，水泥業每單位產量排放強度降低19.50%；鋼鐵"
12783,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""2025 年將擴大到要求更嚴格的無塵室，預計於 2027 年前導入 Fab 12A 所有的晶圓廠。"",""evidence_status"":""Yes"",""evidence_str"":""AMR 巡檢機器人初期先行於 Fab 12A P5/6 的非無塵室廠區，""}<end_of_turn>
<eos>"
12784,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""遠傳建立符合 ISO 45001 管理系統，"",""evidence_status"":""Yes"",""evidence_str"":""預防職業災害發生、實施危害鑑別及風險評估、規劃優先改善執行項目與行動措施，同時強化員工風險控制、防止與工作有關的傷害與疾病，辦理健康促進活動，以持續推動並維護安全衛生的工作環境。""}<end_of_turn>
<eos>"
12785,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12786,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本集團積極接軌國際規範推動永續金融，遵循 PRI、PRB、PSI 等標準或指引，並簽署 EPs，完成設定中長期減碳目標且通過 SBTi 審查。"",""evidence_status"":""Yes"",""evidence_str"":""依循前述國際準則或倡議，本公司已訂定「永續金融政策」，將 ESG 因子融入投資、融資、承銷及保險等核心業務發展策略及作業流程，以達成集團投融資低碳轉型之長期目標。""}<end_of_turn>
<eos>"
12787,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中華開發文教基金會贊助「技藝職能獎學金」培育清寒優秀及培育潛在專業技能為目標。"",""evidence_status"":""Yes"",""evidence_str"":""獎學金申請對象為具中華民國國民身分且經教育部認可之各公私立高中/職、大專院校（含研究所、碩士班）藝術、體育、技職類清寒優秀學子，以協助清寒優秀學子順利完成學業、精進技能，並在職場上成為技藝達人，翻轉自身更進而回饋社會。""}<end_of_turn>
<eos>"
12788,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12789,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""凱基銀行持續推動綠色存款計畫，將所承作之存款金額全數運用於綠色存款計畫範圍內之放款或相關放款需求，引導企業資金流入永續發展領域。"",""evidence_status"":""Yes"",""evidence_str"":""綠色存款規模自開辦至今持續成長，累積承辦規模達新臺幣396億元，獲得2024國家品牌玉山獎最佳產品獎。""}<end_of_turn>
<eos>"
12790,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12791,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯電除進行內部水資源評估管理，積極推動節約用水外，亦透過同仁擔任產業公協會代表，積極參與科學園區管理局用水管理指標之訂定與廠商節水輔導與技術分享，配合政府及同業進行水資源溝通與交流輔導。另參加自來水公司缺水應變、水庫水質優養化改善等措施，以共同穩定區域水體的水源及水質，確保自來水供應安全。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12792,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""AI資料中心為確保運算服務連續性，備援電力系統為重點投入項目。"",""evidence_status"":""Yes"",""evidence_str"":""Molicel專為備用電池模組(BBU)打造電芯系列，針對高放電電流與耐熱環境設計，適用於生成式AI、超大規模資料中心等高耗能環境，協助客戶確保資料服務不中斷並提升能源使用效率。2024年成功切入AI資料中心供應鏈，正式出貨5kW模組給美系知名雲端服務商，並與其他三家客戶共同開發下一代電池技術，持續擴展 AI 與數據中心市場應用。""}<end_of_turn>
<eos>"
12793,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""截至 12 月已導入晶圓十二 A 廠、晶圓十二 B 廠、晶圓十四 A 廠、晶圓十四 B 廠、晶圓十五 A 廠，並列為新建廠區標準設計，精進空汙處理能力。"",""evidence_status"":""Yes"",""evidence_str"":""民國 113 年，經第三方驗證單位工業技術研究院於台積公司進行實測，單台電熱式現址式處理設備的氧化亞氮削減率由 42% 推升至 90%，同時可再減少 40% 氮氧化物排放，並通過半導體製造設備安全衛生及環保標準（SEMI S2）與台積公司新機台及新化學品審查委員會審核可行性，""}<end_of_turn>
<eos>"
12794,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""我們長期致力於提升產品包材的永續性，近年隨著全球塑膠減量、廢棄物減量與循環利用的趨勢，統一企業設立包材技術小組，以積極提升環境友善包材的使用和減量為目標。"",""evidence_status"":""Yes"",""evidence_str"":""統一企業每年採購國際認可的永續環保包材，在 FSC 認證紙類包材上，已應用於麥香、純喫茶、咖啡廣場、瑞穗極制鮮乳等品項，今年增加 53 個品項，累積共 76 個品項。我們也定期盤點現有產品包材的優化可行性，在確保食品衛生與安全的前提下，積極尋找可能的減塑作為，逐步降低塑膠的使用。""}<end_of_turn>
<eos>"
12795,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12796,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""推動每年微型保險有效契約人數超過5萬人，增進經濟弱勢者或特定身分者之基本保險保障；每年針對偏鄉或弱勢族群舉辦至少10場金融講座；在社群媒體上發布貼文曝光志工服務活動。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12797,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""至少一年一次由總經理指定單位向董事會提出風險管理報告。"",""evidence_status"":""Yes"",""evidence_str"":""台光電子依 2024 董事會決議通過「風險管理政策與程序」以作為本公司風險管理之最高指導原則。""}<end_of_turn>
<eos>"
12798,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯發科技從員工的需求出發，提升身心關懷措施，創造友善職場，強化員工福祉。"",""evidence_status"":""Yes"",""evidence_str"":""我們通過 ISO 45001 職業安全衛生管理系統，透過系統性的管理，確保提供員工健康與安全之工作環境。我們實施員工健康計劃和改善工作場所的人體工學設計，以實際行動展示公司對員工體驗的重視，確保每位員工都能在健康安全的環境中工作。""}<end_of_turn>
<eos>"
12799,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""中鋼透過強化財務結構與落實成本控制，持續穩健帶動經濟價值的提升並回饋予所有利害關係人，以達永續發展之長遠目標。"",""evidence_status"":""Yes"",""evidence_str"":""本公司貫徹「落實實際績效」之經營理念，持續透過提昇營業收入及降低成本等活動之推展以創造利潤，若當年度獲有盈餘時，在維持穩健的財務結構之下，將年度盈餘以股息分派的方式回饋予股東，建立本公司長期投資的價值。""}<end_of_turn>
<eos>"
12800,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""兆豐集團長期關注社會弱勢群體，結合旗下各子公司及「兆豐慈善基金會」與「兆豐銀行文教基金會」兩大基金會的力量，贊助國內公益團體，向社會上需要幫助的人伸出援手。"",""evidence_status"":""Yes"",""evidence_str"":""兆豐集團每年於佳節辦理現金物資捐贈及關懷的志工服務，並認養財團法人台灣兒童暨家扶基金會 30 名弱勢兒童。當國內外發生重大意外或災害事故時，兆豐集團也會在第一時間提供援助，如 2024 年花蓮發生強震，為協助花蓮當地救災及復原重建，全集團(包含基金會)捐助財團法人賑災基金會共新臺幣 350 萬元。兆豐集團期許每當有弱勢族群需要幫助時，都有我們的支持與陪伴，除回應聯合國永續發展目標(SDG) 1 之消除貧窮外，更以實際行動幫助貧窮與弱勢族群享有平等獲得經濟資源之權"
12801,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12802,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12803,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""為共同維護社區環境，"",""evidence_status"":""Yes"",""evidence_str"":""由員工組成環保小尖兵，維護一江公園環境，善盡里民一份心力。""}<end_of_turn>
<eos>"
12804,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""於每年年初時，啟動全體員工年度績效目標及個人在職學習成長計劃目標之設定，並由主管檢視及確認後開始執行； ｜ 以助益全公司一起促進與達成永續經營之目標。"",""evidence_status"":""Yes"",""evidence_str"":""於目標設定項目中，推展由上而下左右對齊的目標設定，要求由主管至個人的目標設定要可連結並與分層而下開展；並設有 Above and Beyond( 超乎原目標新增 ) 的目標選項，讓主管與同仁在執行過程中，得以彈性反應新的工作目標任務；主管可隨時透過會議、一對一對談等方式給予同仁即時回饋，全年年度即時與員工進行回饋交流，視需要彈性敏捷進行績效評估，並持續性地檢視員工目標達成進度，亦會請同仁將目標達成進度更新於績效系統中個人達成狀態，以促進即時回饋；透過持續性的對話讓員工即可隨時接受到反饋並調整績效，同時讓公司可"
12805,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來將陸續依各公司公務車租賃到期情形，評估全數汰換為油電或純電公務車。"",""evidence_status"":""Yes"",""evidence_str"":""本集團各公司陸續將燃油公務車更換為油電或純電公務車，2024 年全集團汰換 61 輛公務車，其中包含 59 輛油電公務車及 2 輛純電公務車，另截至 2024 年底，本集團共計 434 輛公務車，其中已汰換完成 157 輛油電公務車及 2 輛純電公務車，汰換率 36.64%，""}<end_of_turn>
<eos>"
12806,N/A,N/A,yes,gemma_direct,"{""promise_status"":""No"",""promise_str"":"""",""evidence_status"":""N/A"",""evidence_str"":""""}<end_of_turn>
<eos>"
12807,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""本公司透過強化公司治理與各項創新服務推動，持續創造穩定的績效表現， ｜ 本公司長期關注 ESG 議題，並透過各項溝通管道，回應內外部利害關係人對 ESG 議題的關注及需求，以精進永續發展作為。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12808,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""每年氣候變遷風險評估結果若影響公司重大決策，則需再提呈 ESG 指導委員會核示。"",""evidence_status"":""Yes"",""evidence_str"":""企業永續委員會：負責永續發展方向與目標擬定、制度或相關管理方針及具體推動計畫 (含氣候變遷) 之提出及執行。每季參與 ESG 指導委員會會議，報告涵蓋公司治理、環境和社會重大性議題之推動計畫與成效。""}<end_of_turn>
<eos>"
12809,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""廣達致力於打造多元、包容與共榮的工作環境，視員工的多樣性為企業創新與永續發展的重要資產。 ｜ 廣達承諾與利害關係人共同努力，推動多元共榮的理念，讓每位員工都能在公平、安全且尊重的環境中工作，並為實現企業與社會的永續共榮奠定基石。"",""evidence_status"":""Yes"",""evidence_str"":""公司尊重所有員工的性別、年齡、種族、宗教、國籍、性取向、婚姻狀況及身心特質，並以平等、公正的態度對待每一位員工及合作夥伴，確保在職場中實現尊重與包容。透過教育與培訓提升全體員工對多元文化的認識與尊重，並建立多元化溝通機制，促進員工、團隊與管理層的相互理解與支持，營造自由交流與協作的企業文化。""}<end_of_turn>
<eos>"
12810,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""在客戶原型機驗收過程中，世芯電子為晶片量產做準備，包括可靠性和品質性分析。進入量產後，持續經由良率提升與縮短測試時間，為客戶降低生產成本。"",""evidence_status"":""Yes"",""evidence_str"":""在原型的製作及晶片量產，世芯電子以專業的設備與技術 ( 內建測試機台和測試治具 ) 與供應商緊密合作，幫助客戶縮短產品進入量產的時程，同時分析產品特性與敏感度，訂立量產製程條件及測試規格，並提供客戶少量的原型成品，供其製作系統工程原型機。""}<end_of_turn>
<eos>"
12811,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""2022 年鑑別氣候風險機會，彙整高科技電子暨網通設備製造氣候風險與機會，經高階主管問卷調查回饋產業相關風險與機會發生可能性及衝擊程度，繪製智邦科技風險機會矩陣圖。"",""evidence_status"":""Yes"",""evidence_str"":""2022 年首先依風險分數排序，並再考量智邦科技本身營運現況及產業特性，進行篩選與排序，決定重大氣候相關風險與機會。依據永續的一致性和脈絡，逐年增加揭露項目，並於 2025 年重新評估氣候相關風險與機會。""}<end_of_turn>
<eos>"
12812,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""統一企業以「超越法規」為管理基礎，並積極推動各種環境友善的措施，期盼透過我們的角色和地位，與價值鏈分享產業經驗和技術，以實踐環境永續的目標。"",""evidence_status"":""Yes"",""evidence_str"":""管理策略為積極推進節能減碳計畫和減量目標的管理、強化水資源的有效管理、推動污染預防措施，並評估最適化、環保和功能性的包材，以支持環境永續發展。""}<end_of_turn>
<eos>"
12813,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""推動新創及數位平台業者合作提升客戶金融體驗方案； ｜ 持續拓展普惠金融適用客群，發揮企業社會責任。"",""evidence_status"":""Yes"",""evidence_str"":""創新金融產品及申辦平台，提升普惠金融服務，""}<end_of_turn>
<eos>"
12814,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""緯創承諾透過其活動、產品及服務的持續改善，推動自然與生物多樣性保育和重新造林計畫來承擔對整體生態環境影響減緩的責任。"",""evidence_status"":""Yes"",""evidence_str"":""從企業內部做起，呼籲價值鏈與各營運據點防止任何濫伐森林行為，持續規劃迴避 (avoidance)、衝擊減輕 (minimalization)、替代復育 (restoration) 與異地補償 (biodiversity offsets) 為步驟，系統性地導入自然為本解方 (Nature-based Solutions, NbS)，邁向不淨損失 (No Net Loss)、淨正向影響 (Net Positive Impact) 之共同目標。""}<end_of_turn>
<eos>"
12815,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯電集團重視每一件意外事故發生後之即時通報、調查、改善之程序；另外，為系統化紀錄及有效率控管事故通報、調查、改善執行，以達到事故資訊即時傳達及資料保存功能。將事故等級以分數進行量化，判定為極重大、嚴重、輕微、虛驚或異常，更客觀評估事故管理績效。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12816,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""永續發展委員會以總經理室為幕僚作業部門，設有「永續及風險管理工作小組」，由總經理擔任召集人，各機能組分別負責不同職能領域，負責推動公司風險管理、企業社會責任及氣候變遷調適等永續相關工作。"",""evidence_status"":""Yes"",""evidence_str"":""工作成果編製彙整於永續報告書，每年一次由永續發展委員會審議並提報董事會通過後，對外發佈以向利害關係人溝通。""}<end_of_turn>
<eos>"
12817,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來除了將招募的作法及課程推廣至全球地區之外，委員會也正規劃「AI 技能認證制度」，藉由能力分級，架構化培養內部 AI 技能人才。"",""evidence_status"":""Yes"",""evidence_str"":""並導入學界名師系列課程如台大、鹿特丹大學等，將近百堂的課程依照其類別及性質，推薦給內部合適對象，以全面提升同仁在 AI 上的知識及應用。""}<end_of_turn>
<eos>"
12818,No,,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來，鴻海將持續對標全球標杆，沉澱數位化轉型經驗，以燈塔精神引領製造業高質量發展，打造全球智能製造新範式。"",""evidence_status"":""Yes"",""evidence_str"":""依託工業AI、物聯網、柔性自動化等第四次工業革命 (4IR) 核心技術與創新管理模式，鴻海實現從單廠示範到跨制程、跨區域的燈塔工廠集群佈局，推動製造體系全域變革，構建四大核心競爭力：「精益化→自動化→ 數位化→ 智能化」，實現效率與減碳雙躍升，通過技術創新，突破傳統製造的效率與成本瓶頸，實現從單點優化到全域創新的跨越，形成可複製的數位化轉型標杆。相關技術還擴散至集團內部的燈塔工廠，覆蓋模具生產、CNC加工、系統組裝等重點生產製程的升級，平均單位能耗降低28%～50%、產品良率提升9%～63%、生產效率提升2"
12819,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""聯發科技在 5G 寬頻技術上持續創新, 透過優異技術、先進架構及電源管理,"",""evidence_status"":""Yes"",""evidence_str"":""其 5G CPE 產品功耗較市面上其他解決方案低 25%, 受全球客戶與合作夥伴歡迎, 上市以來已累計減少近 13 萬公噸的碳排量, 相當於兩百萬棵樹苗長大所需的固碳量。其 5G 無線寬頻產品採用獨家 3TX 和 L4S 技術, 與市面上僅採用 2TX 技術的產品相比, 提供 1.9 倍吞吐量和幾乎零延遲的性能。聯發科技與全球夥伴合作, 開發高效能、低功耗的 5G FWA 和 5G MiFi 產品, 共同推動綠色通訊生態圈, 邁向永續未來。""}<end_of_turn>
<eos>"
12820,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""該組織對於重大議題有設定清楚的短、中、長期目標與管理實績，涵蓋環境、社會、治理與創新面向。報告書亦適度揭露相關資訊，並考量目標之可行性與執行力，展現組織在永續議題上的承諾。"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12821,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""以2050年淨零目標、混凝土碳中和目標，以及2025年科學基礎減碳目標(SBT)為路徑擘劃全方位減碳策略。 ｜ 為擴大綠能事業發展，為國家能源、城市、企業、電動車消費者提供各式綠能解方，作為整體社會朝向能源轉型的推升力。"",""evidence_status"":""Yes"",""evidence_str"":""台泥針對因應風險與機會之六大氣候行動進度，定期召開會議追蹤情形，並將減碳目標與年度績效考核及薪酬獎勵制度連結，詳細內容請參閱永續目標與追蹤之說明。""}<end_of_turn>
<eos>"
12822,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""台新秉持「取之於社會、用之於社會」的理念，多年來積極投入各項運動及慈善活動，"",""evidence_status"":""Yes"",""evidence_str"":""自 2005年起發起「奮發種子灌溉計畫」，深入南投縣支持當地孩童透過空手道專長繼續升學，培育出多位亞運金牌好手；台新亦戮力推廣女性運動，除協助國內女子高球好手躍上國際舞台外，自2018 年起亦冠名贊助台新女子路跑，每年號召上萬名女性跑者參與賽事，致力實踐性別平權與民眾健康。2024 年子公司台新育樂新成軍的臺北台新戰神籃球隊，成立第一年便闖進季後賽，兩天吸引逾三萬人次入場觀戰，寫下台灣運動賽事的新里程碑。""}<end_of_turn>
<eos>"
12823,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""推動「緯創樂服志工」計畫，"",""evidence_status"":""Yes"",""evidence_str"":""於 2024 年執行 8 場工作假期活動。志工們在宜蘭縣員山鄉雙連埤投入生態保育工作，包括庇護區建置、北堤坡度優化、外來種清除、瀕危水生植物復育及友善農田營造等。同時在台北市關渡自然公園推動淡水魚類復育與水鳥繁殖棲地保護。全年度共計 239 人次參與，累計公益服務時數達 1,656 小時，""}<end_of_turn>
<eos>"
12824,No,No,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""探索新的投資工具及金融模式，以增強氣候金融的影響力，"",""evidence_status"":""No"",""evidence_str"":""""}<end_of_turn>
<eos>"
12825,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""未來台新將持續透過供應商大會對供應商進行教育訓練。"",""evidence_status"":""Yes"",""evidence_str"":""2024 年針對所有供應商共 201 家進行 100% 人權風險調查及 100% 教育訓練，透過風險問卷回覆過去爭議事件與違反法令等方式，確認供應商風險性。根據調查結果，所有供應商皆落在合格供應商等級，其中有 27% 廠商取得滿分，""}<end_of_turn>
<eos>"
12826,Yes,Yes,yes,gemma_direct,"{""promise_status"":""Yes"",""promise_str"":""國泰世華銀行推動分行改建與重新裝修時納入永續思維，包含導入綠建材評估總表至裝修設計檢核流程、綠建材使用率達總面積 60% 以上、透過重新規劃空間以減少能源使用、分行外部空間種植綠植栽、建置電動車充電樁等，"",""evidence_status"":""Yes"",""evidence_str"":""例如：明誠分行外牆使用隔熱塗料以減少使用空調、設計空調廢水回收澆灌戶外景觀植栽機制；新樹分行建置雨水回收系統，將收集之雨水導引過濾後，儲存於儲水槽，可用於花圃澆灌與廁所小便斗沖水；而瑞湖分行善用室外空地，綠化 65% 以上環境，亦提供腹地建置 YouBike 站點。2024 年共完成 8 家重新裝修，100% 符合環保型態裝修，累計超過 29.7% 分行完成裝修。""}<"
